gpu_count,baseline_wait_rlsubset,rl_wait
1,0.0,0.25
1,0.0,0.21666666666666667
1,5.2,0.65
1,496.76666666666665,0.2
1,4.45,0.9666666666666667
1,1775.45,0.4
1,307.0,0.016666666666666666
1,0.0,0.8
1,29.4,0.35
1,0.03333333333333333,0.9166666666666666
1,1812.8333333333333,0.15
1,20.75,0.2
1,1865.3,0.7
4,1865.2,1.0
1,4.65,0.5666666666666667
1,9.866666666666667,0.5166666666666667
1,135.7,0.05
1,14.583333333333334,0.31666666666666665
1,0.03333333333333333,0.1
1,1.4166666666666667,0.65
1,0.0,0.5166666666666667
1,0.0,0.06666666666666667
1,36.81666666666667,0.75
2,556.5666666666667,0.48333333333333334
1,0.016666666666666666,0.4666666666666667
1,3.4833333333333334,0.23333333333333334
1,1.8833333333333333,0.2
1,0.0,0.36666666666666664
1,0.6333333333333333,0.55
1,0.31666666666666665,0.38333333333333336
1,20.766666666666666,0.18333333333333332
1,2536.3333333333335,0.9666666666666667
1,1877.1,0.4666666666666667
4,1865.2,1.0
1,117.5,0.0
1,11.5,0.03333333333333333
1,135.83333333333334,0.016666666666666666
1,3.0166666666666666,0.9
1,5.133333333333334,0.7833333333333333
1,2.3,0.23333333333333334
4,355.95,0.7666666666666667
1,7.333333333333333,0.5166666666666667
1,0.016666666666666666,0.016666666666666666
1,23.133333333333333,0.6333333333333333
2,559.55,0.26666666666666666
1,684.3,0.8
1,1.6,0.9333333333333333
1,1.3833333333333333,0.9
1,0.5333333333333333,0.95
1,0.0,0.6
1,5.583333333333333,0.9
1,5.666666666666667,0.43333333333333335
1,4.883333333333334,0.8833333333333333
1,1810.6833333333334,0.35
1,0.65,0.5333333333333333
1,354.9,0.4666666666666667
1,0.0,0.16666666666666666
1,15.833333333333334,0.3333333333333333
1,1898.4,0.7
1,2536.616666666667,0.75
1,1885.5333333333333,0.18333333333333332
1,0.16666666666666666,0.5666666666666667
4,0.0,0.9833333333333333
2,1865.2,1.0
1,19.666666666666668,0.55
1,6.216666666666667,0.9833333333333333
1,36.2,0.36666666666666664
1,1.4333333333333333,0.6833333333333333
1,0.016666666666666666,0.9166666666666666
1,0.016666666666666666,0.95
1,23.333333333333332,0.55
1,684.4166666666666,0.75
4,0.03333333333333333,0.5666666666666667
1,38.15,0.03333333333333333
1,5.8,0.36666666666666664
1,4.716666666666667,0.11666666666666667
1,372.8,0.2
1,2019.3833333333334,0.2
4,0.0,0.5166666666666667
1,2536.7,0.6333333333333333
1,1889.9333333333334,0.08333333333333333
1,0.13333333333333333,0.5333333333333333
2,1865.2,1.0
4,0.03333333333333333,0.21666666666666667
1,12.2,0.3
4,0.03333333333333333,0.5666666666666667
1,37.516666666666666,0.16666666666666666
1,1.4166666666666667,0.15
1,7.7,0.9333333333333333
1,0.0,0.85
1,0.16666666666666666,0.6666666666666666
1,23.666666666666668,0.23333333333333334
2,564.9333333333333,0.9
1,684.6,0.6166666666666667
1,0.0,0.5333333333333333
1,0.0,0.6833333333333333
1,4.95,0.05
1,2083.3,0.9833333333333333
1,26.683333333333334,0.9666666666666667
1,29.0,0.6666666666666666
1,2032.7166666666667,0.06666666666666667
1,324.25,0.45
1,2537.05,0.3
1,0.2,0.4666666666666667
1,2.533333333333333,0.7833333333333333
2,1896.1666666666667,1.0
1,4.783333333333333,0.8166666666666667
1,0.8666666666666667,0.75
4,0.0,0.5166666666666667
1,0.9166666666666666,0.45
1,6.15,0.5166666666666667
1,6.616666666666666,0.8166666666666667
1,5.75,0.7666666666666667
