gpu_count,baseline_wait,rl_wait,gpu_group
1,9.616666666666667,0.8833333333333333,1
1,9.6,0.8,1
1,13.166666666666666,0.5,1
1,0.0,0.38333333333333336,1
1,13.466666666666667,0.35,1
1,13.933333333333334,0.15,1
1,18.366666666666667,0.38333333333333336,1
1,22.883333333333333,0.6666666666666666,1
1,23.116666666666667,0.55,1
1,4.45,0.6666666666666666,1
1,3.9833333333333334,0.8,1
4,11.783333333333333,0.9166666666666666,4
1,154.5,0.13333333333333333,1
1,176.7,0.9833333333333333,1
1,7.4,0.5333333333333333,1
1,192.3,0.35,1
1,0.0,0.16666666666666666,1
1,0.0,0.65,1
1,0.0,0.7666666666666667,1
1,275.18333333333334,0.3333333333333333,1
1,118.06666666666666,0.8666666666666667,1
1,0.0,0.36666666666666664,1
4,0.0,0.7833333333333333,4
8,6.983333333333333,0.15,8
1,157.5,0.8833333333333333,1
1,337.45,0.7,1
1,379.85,0.6666666666666666,1
1,169.01666666666668,0.48333333333333334,1
1,391.46666666666664,0.7,1
1,173.61666666666667,0.31666666666666665,1
1,397.8833333333333,0.4666666666666667,1
1,416.3333333333333,0.25,1
1,173.33333333333334,0.016666666666666666,1
1,447.3666666666667,0.4166666666666667,1
1,187.41666666666666,0.45,1
1,189.71666666666667,0.5833333333333334,1
1,0.0,0.5333333333333333,1
1,0.0,0.18333333333333332,1
4,0.0,0.5,4
1,477.06666666666666,0.5166666666666667,1
1,212.08333333333334,0.5166666666666667,1
4,0.0,0.95,4
1,481.71666666666664,0.85,1
4,0.016666666666666666,0.3,4
1,0.0,0.6666666666666666,1
1,0.13333333333333333,0.8833333333333333,1
1,482.96666666666664,0.43333333333333335,1
1,249.03333333333333,0.7666666666666667,1
1,1706.1666666666667,0.8,1
1,483.93333333333334,0.95,1
1,0.0,0.65,1
1,0.016666666666666666,0.6166666666666667,1
1,0.2,0.75,1
1,0.0,0.55,1
1,0.0,0.03333333333333333,1
1,257.3666666666667,0.08333333333333333,1
1,0.0,0.05,1
4,0.0,0.31666666666666665,4
8,0.0,0.43333333333333335,8
1,463.3333333333333,0.5333333333333333,1
1,0.0,0.55,1
1,2528.9166666666665,0.6166666666666667,1
1,241.31666666666666,0.3,1
4,0.0,0.43333333333333335,4
1,231.63333333333333,0.06666666666666667,1
1,432.48333333333335,0.6166666666666667,1
4,0.0,0.03333333333333333,4
1,0.0,0.8,1
1,0.016666666666666666,0.7166666666666667,1
1,0.0,0.8833333333333333,1
1,0.0,0.8833333333333333,1
1,0.4166666666666667,0.65,1
1,0.6833333333333333,0.8666666666666667,1
1,1.1833333333333333,0.7166666666666667,1
1,1.35,0.6333333333333333,1
1,1.6,0.23333333333333334,1
1,1.1166666666666667,0.7833333333333333,1
1,0.016666666666666666,0.48333333333333334,1
1,0.016666666666666666,0.9833333333333333,1
1,0.15,0.5166666666666667,1
1,0.03333333333333333,0.11666666666666667,1
1,411.6666666666667,0.8666666666666667,1
1,0.03333333333333333,0.7666666666666667,1
1,0.016666666666666666,0.48333333333333334,1
1,0.016666666666666666,0.23333333333333334,1
1,0.45,0.26666666666666666,1
1,0.6166666666666667,0.016666666666666666,1
1,0.7166666666666667,0.0,1
1,0.9166666666666666,0.8666666666666667,1
1,1.55,0.38333333333333336,1
1,1.9,0.7833333333333333,1
1,179.88333333333333,0.21666666666666667,1
1,1.95,0.6666666666666666,1
1,2.183333333333333,0.4166666666666667,1
1,2.8666666666666667,0.7666666666666667,1
1,408.85,0.31666666666666665,1
1,3.45,0.18333333333333332,1
1,3.466666666666667,0.16666666666666666,1
1,3.6333333333333333,0.9333333333333333,1
1,3.65,0.7333333333333333,1
1,3.6666666666666665,0.6833333333333333,1
1,3.5833333333333335,0.2,1
1,236.91666666666666,0.8333333333333334,1
1,0.0,0.016666666666666666,1
1,0.0,0.4666666666666667,1
1,0.6,0.18333333333333332,1
1,0.0,0.11666666666666667,1
1,0.0,0.05,1
1,387.18333333333334,0.3333333333333333,1
1,0.0,0.65,1
1,375.3,0.11666666666666667,1
1,0.0,0.4666666666666667,1
8,0.0,0.8,8
1,204.41666666666666,0.7666666666666667,1
1,360.43333333333334,0.8,1
1,0.0,0.16666666666666666,1
1,0.0,0.6166666666666667,1
1,198.38333333333333,0.4666666666666667,1
1,202.18333333333334,0.7,1
1,351.0,0.9833333333333333,1
1,0.03333333333333333,0.1,1
4,2.816666666666667,0.8333333333333334,4
1,0.0,0.75,1
1,332.75,0.9333333333333333,1
1,0.0,0.23333333333333334,1
1,322.5,0.25,1
1,317.8666666666667,0.06666666666666667,1
1,0.0,0.6333333333333333,1
1,14.066666666666666,0.18333333333333332,1
1,370.8,0.7,1
1,651.1,0.0,1
1,0.0,0.25,1
1,0.0,0.5,1
1,0.0,0.9,1
4,1.25,0.35,4
1,138.93333333333334,0.6333333333333333,1
1,259.93333333333334,0.7666666666666667,1
1,93.03333333333333,0.4166666666666667,1
1,0.0,0.9,1
1,0.0,0.8333333333333334,1
4,8.116666666666667,0.4,4
1,70.38333333333334,0.18333333333333332,1
1,0.0,0.5833333333333334,1
1,0.0,0.6,1
4,1983.1333333333334,0.8166666666666667,4
1,66.5,0.9666666666666667,1
1,51.3,0.6333333333333333,1
1,0.0,0.16666666666666666,1
1,0.0,0.35,1
1,0.0,0.31666666666666665,1
1,0.0,0.11666666666666667,1
1,0.016666666666666666,0.016666666666666666,1
1,0.0,0.21666666666666667,1
1,0.0,0.08333333333333333,1
1,0.0,0.2,1
1,13.916666666666666,0.5833333333333334,1
1,4.316666666666666,0.2,1
1,4.45,0.26666666666666666,1
1,10.183333333333334,0.3,1
1,10.35,0.16666666666666666,1
1,10.35,0.48333333333333334,1
1,10.616666666666667,0.13333333333333333,1
1,9.883333333333333,0.016666666666666666,1
1,9.95,0.0,1
1,1.55,0.6833333333333333,1
1,4.5,0.3333333333333333,1
1,3.95,0.05,1
1,3.95,0.0,1
1,0.03333333333333333,0.55,1
1,4.316666666666666,0.5833333333333334,1
1,7.583333333333333,0.8166666666666667,1
1,8.033333333333333,0.4,1
1,11.033333333333333,0.7666666666666667,1
1,0.0,0.23333333333333334,1
1,10.45,0.4666666666666667,1
1,8.483333333333333,0.48333333333333334,1
1,8.066666666666666,0.8833333333333333,1
1,7.416666666666667,0.06666666666666667,1
1,4.916666666666667,0.7833333333333333,1
1,8.633333333333333,0.3333333333333333,1
1,8.816666666666666,0.25,1
1,9.2,0.65,1
1,6.566666666666666,0.15,1
1,6.766666666666667,0.05,1
1,5.2,0.65,1
1,5.216666666666667,0.6,1
1,4.933333333333334,0.8666666666666667,1
1,7.333333333333333,0.43333333333333335,1
1,2.5,0.9333333333333333,1
1,4.6,0.8,1
1,6.216666666666667,0.36666666666666664,1
1,0.5666666666666667,0.7,1
1,1.1166666666666667,0.5833333333333334,1
1,6.266666666666667,0.31666666666666665,1
1,250.65,0.8333333333333334,1
1,2.0833333333333335,0.5833333333333334,1
1,6.333333333333333,0.9833333333333333,1
1,5.933333333333334,0.75,1
1,7.733333333333333,0.8833333333333333,1
1,0.016666666666666666,0.016666666666666666,1
1,6.616666666666666,0.7833333333333333,1
1,6.766666666666667,0.45,1
1,6.333333333333333,0.23333333333333334,1
1,1.6833333333333333,0.65,1
1,1.85,0.43333333333333335,1
1,6.783333333333333,0.7666666666666667,1
1,6.766666666666667,0.7166666666666667,1
1,5.916666666666667,0.15,1
1,0.9666666666666667,0.4666666666666667,1
1,4.25,0.6,1
1,5.966666666666667,0.9333333333333333,1
1,4.4,0.9833333333333333,1
1,97.86666666666666,0.6833333333333333,1
1,5.783333333333333,0.6833333333333333,1
1,6.3,0.6,1
1,5.383333333333334,0.4666666666666667,1
8,0.0,0.21666666666666667,8
1,5.916666666666667,0.95,1
1,335.31666666666666,0.5166666666666667,1
1,335.3,0.5,1
1,0.0,0.31666666666666665,1
1,5.25,0.8333333333333334,1
1,13.833333333333334,0.0,1
1,14.7,0.6666666666666666,1
1,15.433333333333334,0.6333333333333333,1
1,0.03333333333333333,0.08333333333333333,1
1,0.9,0.5833333333333334,1
1,14.65,0.6333333333333333,1
1,0.0,0.016666666666666666,1
1,0.03333333333333333,0.9,1
1,0.7666666666666667,0.7333333333333333,1
1,0.016666666666666666,0.6,1
1,17.15,0.25,1
1,127.85,0.4,1
1,351.4,0.8666666666666667,1
1,360.6333333333333,0.7666666666666667,1
1,378.78333333333336,0.6833333333333333,1
1,0.8333333333333334,0.016666666666666666,1
1,828.4833333333333,0.8666666666666667,1
1,2.433333333333333,0.65,1
1,2.6,0.6666666666666666,1
1,3.683333333333333,0.48333333333333334,1
1,11.033333333333333,0.03333333333333333,1
1,19.3,0.25,1
1,0.0,0.7333333333333333,1
1,0.0,0.08333333333333333,1
1,0.0,0.7166666666666667,1
1,0.0,0.6666666666666666,1
1,52.18333333333333,0.016666666666666666,1
1,0.25,0.8,1
1,14.366666666666667,0.43333333333333335,1
1,0.0,0.4666666666666667,1
1,0.6,0.6166666666666667,1
1,52.733333333333334,0.8166666666666667,1
8,1712.9166666666667,0.7833333333333333,8
1,0.0,0.6666666666666666,1
1,0.0,0.2,1
1,0.016666666666666666,0.21666666666666667,1
8,1.9666666666666666,0.21666666666666667,8
